business_family;business_unit;costumer;costumerkey;costumer_type;division;line_of_business;phone;region_code;regional_sales_mgr;search_type;division_name;region_name;address_number;city;country;costumer_address_1;costumer_address_2;costumer_address_3;costumer_address_4;state;zip_code;PK_CLIENTE
R3;1;Tailwind Shop;10025021;G2;2;\"\";816-455-8733;4;S16;C;Domestic;Central;10025021;Depere;US;1151 W Main;\"\";\"\";\"\";WI;54115;e94a3e0c7a11b1b2105ba5afe93466a8aeb127bee89c23f2be289b110b0f40dc
R3;1;Take Supermarket;10025022;G1;1;M1;816-455-8733;5;S19;C;International;International;10025022;West Midlands;UK;Bromley St Lye Stourbridge;\"\";\"\";\"\";"";"";d7397e083a376ab6b093b19c40178ec9f17b65de0160329d5acdf871527ad05e
R3;1;TAL Store;10025023;G3;1;\"\";816-455-8733;0;S5;C;International;Canada;10025023;Saskatoon;CA;815 Circle Drive East;\"\";\"\";\"\";SK;"";079e1d14f951d9d1dbfe6d3467336cf801527ff6da9aae7adacaddda74abe0da
O2;1;Talarians;10025024;G2;1;\"\";816-455-8733;5;S12;C;International;International;"";"";"";"";"";"";"";"";"";e0be4fa0011792b3c7926ecc3512e061a97f40e9f9ff484063fa91934b280d69
R3;1;Taligent Midstore;10025025;G2;2;M1;816-455-8733;1;S16;C;Domestic;Western;10025025;Auburn;US;2402 West Valley Highway North;\"\";\"\";\"\";WA;98001;836b95f6d3a6f0e09527026ecfe6092f11ffc6ab43292ccb8682a378b26a6ff1
R3;1;Talkland Shop;10025032;G1;1;M1;816-455-8733;0;S19;C;International;Canada;10025032;Montreal;CA;c/o Rampar International Trade Corp.;6260 Place Northcrest Suite 305;\"\";\"\";QU;"";1894dbfd89bb92de8d2458544bd94ddc5ba8495f2a1abf854b4e75c84f57b8c6
R3;1;Tally Store;10025033;G2;2;\"\";816-455-8733;1;S16;C;Domestic;Western;10025033;Billings;US;226 North 13th;\"\";\"\";\"\";MT;59101;15c1deda52dd19946bf7f4e52e9088f40e96339287e4c8495c25a09716e3379d
R3;1;Talou Shop;10025034;G2;2;\"\";816-455-8733;1;S4;C;Domestic;Western;10025034;Corona;US;395 Smitty Way;\"\";\"\";\"\";CA;91720;545432fbdb949d49e97a4027ad19c499b2d3f2965cd4bc5b5969534a52e010e6
R3;1;Tampa Market;10025036;G2;2;\"\";816-455-8733;4;S9;C;Domestic;Central;10025036;Kansas City;US;1920 East Front Street;\"\";\"\";\"\";MO;"";08abeef1886f1486ee8378942c7a3fee6785424449429b78e407480dd6d902b0
R2;1;Tampere Shop;10025037;G2;2;\"\";816-455-8733;1;S4;C;Domestic;Western;10025037;San Marcos;US;725 North Twin Oaks Valley Road;\"\";\"\";\"\";CA;92069;e996e2ab91ae55c003fd702ac2f98e4e78c73cd33f89eb9e8f9571f489571052
R2;1;Tanager Shop;10025038;G2;2;\"\";816-455-8733;3;S11;C;Domestic;Northeast;10025038;Mechanicsburg;US;PO Box 568;\"\";\"\";\"\";PA;17055;c8e738ddd4b821fe53e899df7c18a56e7304defa87aeb822a22236619684c217
R1;1;Tandy Superstore;10025039;G2;2;\"\";816-455-8733;4;S11;C;Domestic;Central;10025039;Mentor;US;9049 Tyler Blvd.;\"\";\"\";\"\";OH;44060;809851d83df189b6e7226948bccc01c15eb94f8dadf249a86d2899737ec2bc4e
R3;1;Tangent Shop;10025040;G2;2;\"\";816-455-8733;2;S1;C;Domestic;Southern;10025040;San Antonio;US;6127 San Pedro Avenue;\"\";\"\";\"\";TX;78216;a58ce383e77cc2d8270fb6888b02ac6b22dff6d3832c2ecf035c8486137866c8
R3;1;Tao Store;10025049;G2;2;\"\";816-455-8733;1;S16;C;Domestic;Western;10025049;Milwaukie;US;13270 SE Pheasant Court;\"\";\"\";\"\";OR;97222;ecce27496cec23cba666deb1764943501c769cdd0c6b5dabc2fb78ab940aa483
R3;1;Taos Supermarket;10025051;G2;2;\"\";816-455-8733;1;S16;C;Domestic;Western;10025051;Anchorage;US;1301 East 64th Avenue;\"\";\"\";\"\";AK;99518;56b67570b664f81e7bc4f7b0707cb05a2f8b617bbd469268ca1021d60a0c5cde
O2;1;Target Gigstore;10025052;G1;1;\"\";816-455-8733;5;S1;C;International;International;10025052;Songtan SI;AU;150-3 Chilkei-Dong;\"\";\"\";\"\";"";"";d28844b353a4cc77d542472970083af04f36fcd6233929d9967a13e573b35d74
R3;1;Target Store;10025061;G2;2;\"\";816-455-8733;4;S9;C;Domestic;Central;10025061;Canton;US;PO Box 80509;\"\";\"\";\"\";OH;44708;8a9c377afa03c9e1314ef7338fb25dc73ebeeb580671fc3a04aea720e3776b5d
R3;1;TargetedListings Shop;10025062;G2;2;\"\";816-455-8733;3;S1;C;Domestic;Northeast;10025062;Bedford Hills;US;731 North Beford Road;\"\";\"\";\"\";NY;10507;fdab521563c5f3f660e10f4ba6e90e5ef9c18040d7b4bd1c5aad63d28f09becf
R3;1;Taroch Mexistore;10025063;G1;1;M1;816-455-8733;5;S19;C;International;International;10025063;\"\";UK;Private Mail Bag 53;St Peters NSW 2044;\"\";\"\";"";"";ca2478a4aadebee6881a05fd2bbf029afeff1c5e42aaea2f3e5a363620cca3bb
O2;1;Tartanchase Shop;10025086;G1;1;\"\";816-455-8733;5;S1;C;International;International;"";"";"";"";"";"";"";"";"";64992607eca4cdc8c640cd06f2635cf8fc49513190fdf4a2dbe0d4db0395eb97
R3;1;Taskers Supermarket;10025158;G1;1;M1;816-455-8733;5;S19;C;International;International;"";"";"";"";"";"";"";"";"";b2666a06b82b904301452501eac5c19d777ce319b750b99769906e3d3a3d4e00
R2;1;Tatters Shop;10025213;G2;1;\"\";816-455-8733;5;S5;C;International;International;"";"";"";"";"";"";"";"";"";5b5adf4f73918cef0ab758367c0ee48a81b1f2ba529dedee5334fdd1740e102f
O2;1;Team Supermarket;10025237;G3;1;\"\";816-455-8733;0;S1;C;International;Canada;10025237;Oakville;CA;Central Accounting Service;PO Box 2900;\"\";\"\";ON;"";46733d8c21951c2a00cc1c68dacd3151e9e0b37494d1b754e36d8fa4e3fd50bb
R3;1;Team Supermarket;10025238;G2;2;\"\";816-455-8733;1;S4;C;Domestic;Western;10025238;San Diego;US;4567 Federal Boulevard;\"\";\"\";\"\";CA;92102;024b44bff4d1ce468b3af0202120fad9f29c622b5a16b7048e17618c92ea3cd4
R3;1;Teamaker Shop;10025239;G2;1;\"\";816-455-8733;5;S16;C;International;International;10025239;\"\";UK;\"\";\"\";\"\";\"\";"";"";d797c031dd3ba38afd823d1a40b013394ed00c324932e3856d5f502eead23834
R1;1;TeamStore;10025241;G1;1;\"\";816-455-8733;5;S5;C;International;International;10025241;Hamamatsu City;AU;RU-3 Hamamatsu Nishi;PO Box 1;\"\";\"\";"";"";7fe813f290abcb994e84da7670816d0d5928e9a88cbb4014df8e4b5946981ce3
O2;1;Teamsolve Shop;10025242;G1;1;\"\";816-455-8733;5;S1;C;International;International;10025242;Seoul;AU;Parts Division;140-2 Kye-Dong;Chongro-Ku;\"\";"";"";5ad55688522fee9905d0e29e374a49606430170c907fae2ce2e12cb86ca3ad89
R3;1;Teca-Print Shop;10025243;G2;2;\"\";816-455-8733;2;S16;C;Domestic;Southern;10025243;Longview;US;PO Box 5308;\"\";\"\";\"\";TX;75608;94c0ee3fdad5de9db272e3d7de8d323a9e3f0f88f088c03a8effb5063376f84c
R3;1;TECC Shop;10025246;G3;1;\"\";816-455-8733;0;S5;C;International;Canada;10025246;Winnepeg;CA;515 Oak Point Highway;\"\";\"\";\"\";MB;"";2ede0a2ac73338cde9ca2362249e680b3bc8bf80b52301c31335645474dccf16
R2;1;Telesat Supermarket;10025247;G2;2;\"\";816-455-8733;3;S5;C;Domestic;Northeast;10025247;Pittsburgh;US;390 Fountain Street;\"\";\"\";\"\";PA;15238;6da542de1e08bec9713ffafa1641993018c9f5f36f006ce9c04aea9506fff7a0
R3;1;Telus Store;10025248;G2;2;\"\";816-455-8733;1;S16;C;Domestic;Western;10025248;Kent;US;730 North Central;\"\";\"\";\"\";WA;98032;e37eb3e2c02a16857a8c362ca06f42b5a617ab066c8b20cf532bc144a9705043
R1;1;Texasgulf Market;10025249;G2;2;\"\";816-455-8733;2;S11;C;Domestic;Southern;10025249;Memphis;US;7221 Highway 64;\"\";\"\";\"\";TN;38133;33633ccd57408b86385fda070ae6174a5398b0a32b01e81ad275cd29587cc934
R2;1;TICOR Shop;10025250;G2;2;\"\";816-455-8733;2;S5;C;Domestic;Southern;10025250;Ooltewah;US;8503 Hilltop Drive;\"\";\"\";\"\";TN;37363;ffbe8832ce989c7c654455dc885500e51ead8de3eb50601b96fb78741b003ad2
R2;1;Time Supermarket;10025251;G2;2;\"\";816-455-8733;4;S5;C;Domestic;Central;10025251;Wooster;US;A Scott Fetzer Company;3201 West Old Lincoln Way;\"\";\"\";OH;44691;8b98645952ddb6639b73054580779e76926d4c2d1ddc0fa605e35739956283f8
R3;1;Times Store;10025252;G2;2;\"\";816-455-8733;4;S16;C;Domestic;Central;10025252;Elkhart;US;PO Box 4405;\"\";\"\";\"\";IN;46514;50087462cfabb321e7ca9eb5439fabc690eaaa7c1bdfe14d5dfcf4a973fe8598
R3;1;Today Shop;10025264;G2;2;\"\";816-455-8733;1;S16;C;Domestic;Western;10025264;Tuscon;US;3545 South Richey Boulevard;\"\";\"\";\"\";AZ;85713;4b0fff9982d59ddde346fa25356956eeb7c5011d979261e50f6e9cbde7bfe48a
R3;1;Todd Supermarket;10025267;G3;1;\"\";816-455-8733;5;S5;C;International;International;"";"";"";"";"";"";"";"";"";a97e15615a849be1d7389f9ef751a1b367fc86542c2ac74f9f25abee9a543d3b
R3;1;Toledo Market;10025269;G2;2;M1;816-455-8733;4;S16;C;Domestic;Central;10025269;Overland Park;US;Attention  Accounts Payable Department;PO Box 12990;\"\";\"\";KS;"";da91c79d5242052e91d5064ab7ac97e0cd4641f15060587d6b3affba44510a6f
R3;1;Towmotor Supermarket;10025284;G2;2;\"\";816-455-8733;1;S16;C;Domestic;Western;10025284;Hayward;US;19745 Meekland Avenue;\"\";\"\";\"\";CA;94541;84507b3804f4d4b25701a2108dab8411a615980704b2edb59667b4d1ca773fb1
R3;1;Transalta Store;10025285;G2;2;\"\";816-455-8733;2;S16;C;Domestic;Southern;10025285;Chattanooga;US;2401 East 31st Street;PO Box 72638;\"\";\"\";TN;37407;91481ea6eff1f5b7bffdf3699df3505571c62135b5a51cd9250308b8b4ae7899
R2;1;TransCanada Store;10025287;G2;2;\"\";816-455-8733;4;S5;C;Domestic;Central;10025287;Brookfield;US;PO Box 366;\"\";\"\";\"\";WI;53008;c302b7b8047cb0115c8e2c6b1c4f85db4b5b5e9e3b3b045f3826500c156907a0
R3;1;Transylvania Supermarket;10025288;G1;1;M1;816-455-8733;5;S19;C;International;International;10025288;Furstentum;AU;Kirchstrasse 39;FL 9490 Vaduz;\"\";\"\";"";"";73b04d022897aaa7f9a49504e1fe0f33a2f4a265fd1b76f318f2173f083eaa40
R3;1;Tredegar Market;10025289;G2;2;\"\";816-455-8733;1;S4;C;Domestic;Western;10025289;Fresno;US;3631 South Bagley Avenue;\"\";\"\";\"\";CA;93725;eb32c03634b978e58bc7e45df43766794077a19ba1481bd55cb3fb5201ce6901
R3;1;Trend Market;10025291;G2;2;\"\";816-455-8733;4;S16;C;Domestic;Central;10025291;Dover;US;217 West 3rd Street;\"\";\"\";\"\";OH;44622;be49c9a371e0e187794c01b368b18479f63305696bd16436d6f9a25b75240dec
R3;1;Trust Supermarket;10025296;G2;2;\"\";816-455-8733;4;S1;C;Domestic;Central;10025296;Sun Prairie;US;666  South Thompson Road;\"\";\"\";\"\";WI;"";e09eea92720776e96b057e1db8bd8548fde35c4eec529e8975c4af81d52fd144
R3;1;U. Supermarket;10025298;G3;1;\"\";816-455-8733;0;S17;C;International;Canada;10025298;Toronto;CA;1111 Finch Avenue West;Unit #22;\"\";\"\";ON;"";57c927789799846f4b50ec17d7199dac0f6f5a1c39b7031d28cf66d528f62e74
R3;1;U.S. Market;10025299;G3;1;M1;816-455-8733;0;S5;C;International;Canada;10025299;Montreal;CA;6260 - Place Northcrest Suite 305;\"\";\"\";\"\";QU;"";c5046e4c5282204ead46d6726d98b21699e61af69f375378bf6f0d0f758e607c
R3;1;U.S. Market;10025300;G2;2;\"\";816-455-8733;3;S1;C;Domestic;Northeast;10025300;West Sayville;US;Attention: Paul Grady;105 Montauk Highway;\"\";\"\";NY;11796;5e8643301daaa7b77108f732f3ea51a76ca7c847c6b50bb7f2e2afa98cf38b54
R3;1;U.S. Market;10025302;G2;2;\"\";816-455-8733;2;S1;C;Domestic;Southern;10025302;Tulsa;US;4345 South West Boulevard;\"\";\"\";\"\";OK;74107;aa7476dfd9813d2b43deb68bcfc18a504b8f815cf12b99e4fd76f37877ba42b0
R3;1;UBF Shop;10025304;G2;1;\"\";816-455-8733;5;S16;C;International;International;10025304;\"\";UK;\"\";\"\";\"\";\"\";"";"";14a753a735ba41701d4c0a3c9a368b7994cf9a647c57d28ab301a751c4d293a6
R3;1;Ubicco Shop;10025305;G2;2;\"\";816-455-8733;1;S16;C;Domestic;Western;10025305;Colorado Springs;US;4260 North Nevada Avenue;\"\";\"\";\"\";CO;80907;43f6ddeb79120b52563a1f424257f573663f79e0b6ab401febf06e76133e9e37
R2;1;Total Store;10025353;G2;1;\"\";816-455-8733;5;S5;I;International;International;"";"";"";"";"";"";"";"";"";9decc147c77583ac72ae6bf05c7ab0114e6f309cfe1233973755ab282d5d8003
R4;1;UKnames.net Shop;10025359;G2;1;\"\";816-455-8733;5;S18;C;International;International;"";"";"";"";"";"";"";"";"";421fdb83e1451380ac10ddd09e7c38cbcd49c768cb7a63e4d35e85eb97c2291f
R3;1;Ultimate Supermarket;10025392;G2;1;\"\";816-455-8733;5;S16;C;International;International;"";"";"";"";"";"";"";"";"";2e9e6d5895c5bdf72941d13e49c7e6f6276dde636b1d90740dd2a6a702839fd0
R2;1;Ultra-Image Shop;10025418;G2;1;\"\";816-455-8733;5;S3;C;International;International;"";"";"";"";"";"";"";"";"";2af86b5f057a39365e1cff224166a9811b736e106ff9e2cd0729623b296432fb
R3;1;Underwriters Supermarket;10025467;G2;1;\"\";816-455-8733;5;S1;C;International;International;"";"";"";"";"";"";"";"";"";ce36dc44e5b6b34ad6ca0d44560f2b265e99eaf4c52f5d22ab5073a8e15ad766
R3;1;UniForum Shop;10025495;G2;2;\"\";816-455-8733;2;S5;C;Domestic;Southern;10025495;Birmingham;US;PO Box 100603;\"\";\"\";\"\";AL;35210;19a87a8447bd17b0fd9b2a4f3b55f4f1d573c104bc7a1925ca1e52051ed611be
R3;1;Unimedya Shop;10025508;G3;1;\"\";816-455-8733;0;S5;C;International;Canada;10025508;Moncton;CA;1809 Main Street;\"\";\"\";\"\";NB;"";e9353b1e94fe07c0817f5d412ba292d9a610b6955e828ee1dc25010a37cf81fe
R3;1;Uniplex Shop;10025511;G2;2;\"\";816-455-8733;1;S1;C;Domestic;Western;10025511;Anchorage;US;3100 Mt. View Drive;\"\";\"\";\"\";AK;99501;526835d2ca662c05690d6db5ab8e1fdf6878d0906198fdc70114679925dcc776
R1;1;UniPress Shop;10025515;G2;2;\"\";816-455-8733;2;S20;C;Domestic;Southern;10025515;Jackson;US;3650 Bay Street;\"\";\"\";\"\";MS;39213;76503602daf22c85947eb5cca0015055476e1ff2d264a74db2f6fccd2ef642ea
R2;1;UNIS Supermarket;10025549;G2;2;\"\";816-455-8733;3;S5;C;Domestic;Northeast;10025549;Shady Grove;US;PO Box 21;\"\";\"\";\"\";PA;"";04d8136d0c945a816c33af58406bc52db9116c5022c0e4f9c563cfaea051b570
R3;1;Unison Medistore;10025552;G2;2;\"\";816-455-8733;4;S13;C;Domestic;Central;10025552;Southfield;US;Order Processing Group;25140 Lahser Road Suite 282;\"\";\"\";MI;48034;b8749785cf8e08d68c418dc09d9aab55606e4e1eee7d5313962dd93ba2a7c445
R3;1;Unisys Shop;10025558;G2;2;\"\";816-455-8733;2;S1;C;Domestic;Southern;10025558;Little Rock;US;6104 Young Road;\"\";\"\";\"\";AR;72209;2bf26208e3258b2b15657fb0bc7e3f961075915912f00040b4b949f80b0a621b
R3;1;Unisys Supermarket;10025560;G2;2;M1;816-455-8733;2;S16;C;Domestic;Southern;10025560;Cramerton;US;125 Hampton Ct.;\"\";\"\";\"\";NC;28032;5a3fee9746eac739521ff75817cdccba9d4bf213ff8d345da3e13c6e6056a7a9
R3;1;Unitec Maxistore;10025571;G2;2;\"\";816-455-8733;4;S9;C;Domestic;Central;10025571;Des Moines;US;PO Box 3283;\"\";\"\";\"\";IA;"";f76548e395f6fe8ff23533d2ddc80076f71d7a06e42878ad13a5e104d16854d2
R3;1;United Market;10025575;G3;1;\"\";816-455-8733;0;S5;C;International;Canada;10025575;Beamsville;CA;PO Box 640;\"\";\"\";\"\";ON;"";38ce21db75cecb6f26ef288ac0a4fa96dfc3a04b382681790cca301241c6974e
R2;1;United Market;10025583;G2;2;\"\";816-455-8733;3;S5;C;Domestic;Northeast;10025583;Nesquehoning;US;One Industrial Complex;\"\";\"\";\"\";PA;18240;06d5733f3eeb790650ea072528c919d3d45499ff432f3541706c594c3befad96
R2;1;United Store;10025587;G2;2;\"\";816-455-8733;1;S4;C;Domestic;Western;10025587;Phoenix;US;PO OB 20141;\"\";\"\";\"\";AZ;85036;895771f58132f6c26a5b6da57d1ff00a2fb5e3d1b25f4e62844bd0ba4a8cb19e
R3;1;Universal Supermarket;10025608;G3;1;\"\";816-455-8733;5;S8;C;International;International;"";"";"";"";"";"";"";"";"";75a09013d915bb20a7eccc1b8d817b0b53371bd9d4c0f75ea8f679b571b4920b
R3;1;Userland Maxistore;10025737;G2;1;\"\";816-455-8733;5;S16;C;International;International;"";"";"";"";"";"";"";"";"";7f855214405ec15f43df1c6a1c99617e749817d96b65747cb78b4e9a6595fe75
R3;1;UTStarGate Shop;10025758;G2;2;\"\";816-455-8733;2;S16;C;Domestic;Southern;10025758;Oklahoma City;US;4532 Enterprise Drive;\"\";\"\";\"\";OK;73128;18c8fac400d8595e398fafc268a1dc0fdb49f6d625f8712116d3bae06825b3ef
R3;1;UUmail Shop;10025769;G2;2;\"\";816-455-8733;1;S1;C;Domestic;Western;10025769;Redding;US;850 Commerce Street;\"\";\"\";\"\";CA;96002;c9ae1692996beceaf270c6b4285e6aac87a8938b55b7036fec58665e0c875a17
R3;1;VA Supermarket;10025771;G2;2;\"\";816-455-8733;3;S1;C;Domestic;Northeast;10025771;Waldorf;US;Southern Maryland 4 X 4 Inc;2588 Old Washington Road;\"\";\"\";MD;20601;a600cf8409e8e68a4097f4817bb66e38c786d0f2818e7be489c5952fa096638c
R3;1;Valicert Midstore;10025778;G2;2;\"\";816-455-8733;1;S16;C;Domestic;Western;10025778;Pomona;US;1143 W 2nd Street;\"\";\"\";\"\";CA;91766;86f0818cba75abab046fa3ea6f296a2948ab0fb26f6254e868d270124c69d2af
R3;1;Valley Market;10025791;G2;2;M1;816-455-8733;1;S16;C;Domestic;Western;10025791;Prineville;US;PO Box 667;\"\";\"\";\"\";OR;97754;7d52bb6c61e8c7c8ddd97ab6ac003106ef79e08fbea4e30717054afd58ee9807
R3;1;Valley Store;10025808;G2;2;\"\";816-455-8733;1;S1;C;Domestic;Western;10025808;Bremorton;US;3519 Arsonal Way;\"\";\"\";\"\";WA;98312;f68b3565764850ea058d5d385c2a5aceca1bdc8a8f073624d1b55ab31669e121
R3;1;Valpatken Shop;10025814;G2;2;\"\";816-455-8733;2;S1;C;Domestic;Southern;10025814;Houston;US;5300 Glenmont Drive;\"\";\"\";\"\";TX;77081;4e939278474b5729b9aaf7b99a8baf8d72c829d5d8ad64bdaca43660a1e81916
R3;1;ValueClick Shop;10025878;G1;1;M1;816-455-8733;5;S19;C;International;International;"";"";"";"";"";"";"";"";"";8e3ce2bd29b529f529a6716cfa9f5d7bbcbc51376fb0bfde06e60f66420f2135
R3;1;Vanstars;10025919;G2;2;M1;816-455-8733;1;S16;C;Domestic;Western;10025919;Compton;US;801 West Artesia Boulevard;\"\";\"\";\"\";CA;90220;a429ca78a9c4ff335ba1741ed9c26cd43761ef0abba7f2ea686bf658ce4ccc04
R3;1;Vector USA;10026006;G3;1;\"\";816-455-8733;0;S5;C;International;Canada;10026006;Calgary;CA;308 53 Avenue SE;\"\";\"\";\"\";AB;"";4b367bae73a0642b2d40a768841318c584fa18a21764ead225bf69dde4a301ed
R3;1;Vectrix Shop;10026009;G1;1;M1;816-455-8733;5;S18;C;International;International;10026009;\"\";AU;2 Calle 25-80 Zona - 15 Vista;Hermosa II Local 2;\"\";\"\";"";"";35163de378be7caf8d442ccee84f5d158a79b0203e89ba484b50242e153623f0
R3;1;VEI Shop;10026023;G2;1;\"\";816-455-8733;5;S15;C;International;International;"";"";"";"";"";"";"";"";"";2238cff86368e360a9ce8e5dabac78b459d2c43dad0a8d6bb6a73572b6b62b77
R3;1;Velos Supermarket;10026038;G1;1;M1;816-455-8733;5;S19;C;International;International;"";"";"";"";"";"";"";"";"";55265dc156d8655a1f52678122c5a5e58ef02fff99463b4ff349a721f4af7d06
R3;1;Dellovade, Supermarket;10026055;G2;2;\"\";816-455-8733;4;S16;C;Domestic;Central;10026055;Eau Claire;US;5100 Highway 93 South;\"\";\"\";\"\";WI;54701;3e2ee354b64381ddee33fb4096b6b51a083bf6d6bcda5b9cfca9915880ed032f
R2;1;Venable Shop;10026062;G2;2;\"\";816-455-8733;2;S5;C;Domestic;Southern;10026062;Houston;US;2301 Central Parkway;\"\";\"\";\"\";TX;77092;4681d94c0ef60d84f476e57630cd9e0667c4d11e968cba12d08bb18c6d455388
R3;1;Venred Shop;10026078;G2;2;\"\";816-455-8733;4;S16;C;Domestic;Central;10026078;Bedford;US;PO Box 461090;\"\";\"\";\"\";OH;44146;a37130e4edf795670ada3b5eadf47a18e246af9fae6aa95120b37584d0247d1e
O2;1;Ventana Maxistore;10026081;G1;1;\"\";816-455-8733;5;S1;C;International;International;10026081;Bremen;UK;Weser Ems Strasse 2-4;\"\";\"\";\"\";"";"";701d4d2a9485f638d01665682941b5cc892ce67bd89119ae9706147607bc262e
R2;1;WarRoom Store;10026268;G3;1;\"\";816-455-8733;0;S8;C;International;Canada;10026268;Surrey;CA;Unit 403 - 17665 - 66A Avenue;\"\";\"\";\"\";BC;"";67543af79cdbbe6ecf868aa123cb7719c409e95026502e5c01aa6de73023ebf6
R3;1;Warsun Supermarket;10026291;G2;2;\"\";816-455-8733;4;S16;C;Domestic;Central;10026291;Poplar Bluff;US;1880 N Westwood;\"\";\"\";\"\";MO;63901;ae9fbf764d7e150a20e8c04802923f1390e9fc7899c19637e09964c76122d9f0
R3;1;Wasabi Shop;10026294;G1;1;M1;816-455-8733;5;S19;C;International;International;"";"";"";"";"";"";"";"";"";321edca08e6959a9434630321c63e7fce55bcca0ecf44847734830802ef09d0f
R3;1;Watcom Maxistore;10026299;G2;2;\"\";816-455-8733;2;S16;C;Domestic;Southern;10026299;Dallas;US;334 North Hall Street;\"\";\"\";\"\";TX;75226;ab1f13cc4c7d2638d70c9a014c1209559c915bbe459146be91a051962a1c3df7
R3;1;Wayne's Market;10026334;G2;1;\"\";816-455-8733;5;S16;C;International;International;"";"";"";"";"";"";"";"";"";7a089b81d03f4a86e0aa48dc3a5fae83cb02d0a83529b6f0daf368cfff02e585
R3;1;WBM Store;10026336;G2;2;\"\";816-455-8733;2;S16;C;Domestic;Southern;10026336;Columbia;US;PO Box 26;\"\";\"\";\"\";SC;29202;be57956df3b252a79292bc92dab15d3e8ec89723fec08220248cce563bec71c8
O1;1;WDND Shop;10026348;G2;2;\"\";816-455-8733;2;S5;C;Domestic;Southern;10026348;Mebane;US;PO Box 220;\"\";\"\";\"\";NC;27302;38bd911c3b5af0fd1d366dc3c66cb85df97e178b3f9347d8928306ef96e0b1b3
R3;1;We Market;10026355;G2;2;\"\";816-455-8733;1;S3;C;Domestic;Western;10026355;Casper;US;1275 North 6 Mile Road;\"\";\"\";\"\";WY;82604;92183d6b7fa74dbf2a2f173d7cd8d6140b34a2d7f2c16138bbc6956bedb7fef4
R3;1;Whites;10026365;G2;1;\"\";816-455-8733;5;S16;C;International;International;"";"";"";"";"";"";"";"";"";81166354b7c0617398e941bed3033e679e192d4ce71c177103fb06d597439d31
R3;1;PLAINFIELD Market;10026438;G1;1;M1;816-455-8733;5;S19;C;International;International;"";"";"";"";"";"";"";"";"";bb0ce3c5eea79c438a71c6427df2eabbb4154b27acec536c65a3987c80ccbbd6
R3;1;Xcert Shop;10026521;G1;1;M1;816-455-8733;5;S20;C;International;International;10026521;Quezon City;IR;97 Banawe Street;\"\";\"\";\"\";"";1114;2d8e50f04a17cae0485e45ae8609c2001f4cb6d3e16f50572c575c06776679d6
R3;1;XCOM Shop;10026522;G2;2;\"\";816-455-8733;4;S16;C;Domestic;Central;10026522;Fairmount;US;4353 W 1900 N-48;\"\";\"\";\"\";IN;46928;49eb70133de715d1eaf4e8e837ea9cc32cd3468ebe6f949b89b8ec2d4552a226
R2;1;Xediom Shop;10026532;G2;2;\"\";816-455-8733;4;S5;C;Domestic;Central;10026532;Garner;US;500 Highway 18 West;\"\";\"\";\"\";IA;50438;e2b94ec621bd1ae587d6072175cb4ec8a66bb0fee6e4863dbfba6b075e8c039f
R3;1;Xenet Shop;10026536;G2;2;\"\";816-455-8733;2;S1;C;Domestic;Southern;10026536;Alexandria;US;3241 South Lower Tug Fork Road;\"\";\"\";\"\";KY;41001;7d70700cb41cc9c82ad13e05fc263a056e420a50683738caba8c7b140d9341be
O2;1;Xentec Shop;10026560;G2;2;\"\";816-455-8733;4;S12;C;Domestic;Central;10026560;Dearborn;US;Central Accounting Service;PO Box 6005;\"\";\"\";MI;48121;3cd0119cc5fd27959b8fdf3717f830d011b3cd2d34e2c1f3f8c7846928c0eac3
R3;1;Xetron Shop;10026581;G2;2;\"\";816-455-8733;2;S16;C;Domestic;Southern;10026581;Savannah;US;PO Box 22249;\"\";\"\";\"\";GA;31403;ff0adccd7c1f0f0bac011b4f643132facd2f204ab40b96b7c823ee9a823c2374
O2;1;Xilinix Midstore;10026606;G2;2;\"\";816-455-8733;4;S12;C;Domestic;Central;10026606;Dearborn;US;Central Accounting Service;PO Box 6005;\"\";\"\";MI;48121;64f1e51814331663af368f1ef7465c5f1a904cca76f3c1080d5742c13433152f
R3;1;Xtreme Shop;10026839;G2;2;M1;816-455-8733;2;S16;C;Domestic;Southern;10026839;Greenwood;US;1201 Sycamore Avenue;\"\";\"\";\"\";MS;38930;01780230def400f7defade86be1bb03ed3c8b36547edf79c5706194cf88af77e
R3;1;XVT Shop;10026843;G2;2;\"\";816-455-8733;1;S1;C;Domestic;Western;10026843;Tulare;US;100 East Inyo;\"\";\"\";\"\";CA;93274;7306cd091ec42dcdaaf1521b0db4affbdf1180898f14ef6a9f2e806bea482e4c
R3;1;Xyplex Shop;10026861;G2;2;\"\";816-455-8733;1;S16;C;Domestic;Western;10026861;Salt Lake City;US;2280 South State Street;\"\";\"\";\"\";UT;84115;a59b97dc5c86d2e610f138e8c5a2600ed3a50fc27f14cf32d6c9852b1e7c4296
R3;1;Xyratex Shop;10026868;G1;1;M1;816-455-8733;5;S16;C;International;International;10026868;Valencia;UK;Aut Reg Del Centro Valencia;A Pto Cabello Dist Naguanagua;Centro Comercial;IL Portico;"";"";ef6afd47437a98cf7893ba45403cc1d8a0cab14602a14b666040e8f996ddce3d
R3;1;Your Market;10027050;G2;2;\"\";816-455-8733;4;S9;C;Domestic;Central;10027050;Milwaukie;US;3204 W Mill Road;\"\";\"\";\"\";WI;53209;8ae8483ee6fb685c4ac7b01808fcd43f30388bd256faa92d1c2942d55db38302
